Bruker AXS HMP Instrument Tools Complete CSV
FileName,C:\Users\skel2534\Desktop\Sydney Grammar\Jack Glass\JAG XRF Scan 3 Tails.pdz
SerialString,
TubeTargetElement,45
NumberOfSpectra,1
SampleID,
AcquisitionDateTime,11/05/2021 11:52:53 AM
TotalElapsedTimeInSeconds,31
AnodeTakeOffAngle,53
SampleIncidenceAngle,45
BeThicknessInMicroMeters,75
SampleTakeOffAngle,65
SpotSizeUsed,-1
1341,26.8,7
1342,26.82,2
1343,26.84,4
1344,26.86,9
1345,26.88,6
1346,26.9,5
1347,26.92,1
1348,26.94,2
1349,26.96,5
1350,26.98,7
1351,27,8
1352,27.02,4
1353,27.04,3
1354,27.06,6
1355,27.08,6
1356,27.1,8
1357,27.12,3
1358,27.14,1
1359,27.16,10
1360,27.18,4
1361,27.2,3
1362,27.22,3
1363,27.24,7
1364,27.26,4
1365,27.28,3
1366,27.3,6
1367,27.32,7
1368,27.34,4
1369,27.36,9
1370,27.38,5
1371,27.4,5
1372,27.42,8
1373,27.44,7
1374,27.46,7
1375,27.48,7
1376,27.5,7
1377,27.52,3
1378,27.54,6
1379,27.56,4
1380,27.58,7
1381,27.6,5
1382,27.62,9
1383,27.64,5
1384,27.66,5
1385,27.68,6
1386,27.7,12
1387,27.72,6
1388,27.74,5
1389,27.76,8
1390,27.78,6
1391,27.8,2
1392,27.82,6
1393,27.84,10
1394,27.86,6
1395,27.88,3
1396,27.9,3
1397,27.92,3
1398,27.94,9
1399,27.96,8
1400,27.98,5
1401,28,5
1402,28.02,3
1403,28.04,5
1404,28.06,4
1405,28.08,10
1406,28.1,8
1407,28.12,6
1408,28.14,6
1409,28.16,10
1410,28.18,6
1411,28.2,6
1412,28.22,15
1413,28.24,6
1414,28.26,10
1415,28.28,6
1416,28.3,9
1417,28.32,8
1418,28.34,8
1419,28.36,11
1420,28.38,11
1421,28.4,12
1422,28.42,10
1423,28.44,19
1424,28.46,15
1425,28.48,13
1426,28.5,12
1427,28.52,14
1428,28.54,15
1429,28.56,9
1430,28.58,11
1431,28.6,11
1432,28.62,8
1433,28.64,8
1434,28.66,5
